inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4
2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	8	8	8	8
1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1
round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)
40	0,34505	0,34884	0,29503	40	0,35188	0,35476	0,3036	40	0,35221	0,35676	0,29137	40	0,35438	0,35672	0,29817	40	0,34898	0,35288	0,28494	80	0,34154	0,34316	0,28294	40	0,35078	0,35506	0,28952	80	0,34658	0,34679	0,28646	40	0,34931	0,35364	0,29809	40	0,34872	0,35304	0,28753
41	0,34638	0,3499	0,29174	41	0,35093	0,35294	0,29653	41	0,3525	0,35714	0,29207	41	0,35425	0,35589	0,29657	41	0,34695	0,35107	0,28135	82	0,3424	0,3435	0,2872	41	0,35035	0,35485	0,28866	82	0,34587	0,34609	0,28095	41	0,34991	0,35405	0,29465	41	0,34879	0,35274	0,28875
42	0,34619	0,34961	0,29316	42	0,347	0,35034	0,28427	42	0,35225	0,35727	0,29103	42	0,35461	0,35622	0,29749	42	0,34611	0,34988	0,28648	84	0,34175	0,34269	0,28585	42	0,35021	0,35452	0,29044	84	0,34575	0,34538	0,28282	42	0,34737	0,35238	0,28845	42	0,34935	0,35372	0,28512
43	0,34596	0,34956	0,29432	43	0,35063	0,35329	0,28415	43	0,3528	0,35743	0,29506	43	0,35341	0,35607	0,29323	43	0,34585	0,3503	0,28166	86	0,34017	0,33967	0,28352	43	0,35065	0,35513	0,29124	86	0,34556	0,34468	0,2854	43	0,34805	0,35256	0,28731	43	0,35029	0,35456	0,2905
44	0,34364	0,34758	0,28435	44	0,35067	0,35298	0,28701	44	0,35231	0,35712	0,29455	44	0,35372	0,35632	0,29327	44	0,35018	0,3541	0,29171	88	0,34059	0,34079	0,27509	44	0,35104	0,35522	0,29297	88	0,34541	0,34468	0,28638	44	0,3496	0,35403	0,28491	44	0,35071	0,35463	0,29004
45	0,34463	0,34892	0,28803	45	0,35043	0,35266	0,29397	45	0,35204	0,35708	0,29358	45	0,35355	0,35581	0,29382	45	0,35057	0,35463	0,29076	90	0,34066	0,34011	0,27455	45	0,35189	0,35593	0,29436	90	0,34492	0,34462	0,28333	45	0,34996	0,3543	0,29772	45	0,35014	0,35413	0,28857
46	0,34764	0,35139	0,29612	46	0,35054	0,35201	0,28558	46	0,35196	0,35709	0,29179	46	0,35365	0,35593	0,29406	46	0,35112	0,35538	0,29371	92	0,33816	0,3391	0,26826	46	0,35184	0,35586	0,29432	92	0,34453	0,34399	0,28364	46	0,34789	0,35284	0,28998	46	0,3503	0,3544	0,2873
47	0,34529	0,34916	0,28587	47	0,3509	0,3521	0,28746	47	0,35229	0,35689	0,29256	47	0,35365	0,35532	0,29377	47	0,34967	0,3536	0,29697	94	0,33785	0,33934	0,26726	47	0,35246	0,35631	0,2952	94	0,3439	0,34459	0,28412	47	0,34766	0,35263	0,29018	47	0,35093	0,35517	0,28981
48	0,34575	0,34978	0,2891	48	0,34657	0,3469	0,28996	48	0,35246	0,35704	0,29302	48	0,35421	0,35608	0,29654	48	0,35096	0,35512	0,30196	96	0,34055	0,34093	0,28618	48	0,35237	0,35638	0,2951	96	0,34397	0,34317	0,28535	48	0,34846	0,35287	0,28939	48	0,35167	0,35556	0,29257
49	0,34655	0,35078	0,28626	49	0,34792	0,34924	0,28927	49	0,35258	0,35718	0,29599	49	0,35398	0,3557	0,29775	49	0,35078	0,35558	0,29771	98	0,33743	0,33787	0,26881	49	0,35243	0,35636	0,29473	98	0,34355	0,34246	0,28381	49	0,34836	0,35253	0,29085	49	0,35138	0,35559	0,28926
